,0,1,2,3
0,0.0,10.0,90.0,0.0
1,0.005298598772703097,11.0,89.0,0.005298598772703097
2,0.00859802902598646,12.0,88.0,0.0032994302532833634
3,0.011359332609283228,13.0,87.0,0.002761303583296769
4,0.012620212529985915,14.0,86.0,0.0012608799207026874
5,0.014782949491121713,15.0,85.0,0.002162736961135798
6,0.023321169489748602,16.0,84.0,0.00853821999862689
7,0.027271972968007662,15.0,85.0,0.003950803478259061
8,0.02833993708031713,16.0,84.0,0.0010679641123094693
9,0.028633073001052934,17.0,83.0,0.0002931359207358026
10,0.04058975123014709,16.0,84.0,0.011956678229094153
11,0.04378326719707211,17.0,83.0,0.003193515966925021
12,0.04404986899021313,18.0,82.0,0.00026660179314102523
13,0.06788820870075725,19.0,81.0,0.02383833971054412
14,0.07521574707685422,20.0,80.0,0.0073275383760969676
15,0.07586778567278889,21.0,79.0,0.0006520385959346741
16,0.07984315427258337,22.0,78.0,0.00397536859979449
17,0.08102468210659235,21.0,79.0,0.0011815278340089775
18,0.10466828598911264,22.0,78.0,0.023643603882520296
19,0.10584651844421906,21.0,79.0,0.001178232455106423
20,0.12470497993856265,22.0,78.0,0.01885846149434359
21,0.13782931674022172,23.0,77.0,0.013124336801659078
22,0.1775194100426104,22.0,78.0,0.03969009330238867
23,0.19066227147810497,23.0,77.0,0.013142861435494564
24,0.20219485874132748,24.0,76.0,0.011532587263222501
25,0.2139963368727212,25.0,75.0,0.011801478131393725
26,0.21868542627286966,26.0,74.0,0.004689089400148446
27,0.2403682233304276,27.0,73.0,0.021682797057557938
28,0.24228504601917686,26.0,74.0,0.0019168226887492635
29,0.24537222181092638,27.0,73.0,0.0030871757917495276
30,0.26971484162501347,28.0,72.0,0.02434261981408706
31,0.2713118554040445,29.0,71.0,0.0015970137790310296
32,0.28163546978372966,30.0,70.0,0.010323614379685174
33,0.28935262059093353,29.0,71.0,0.007717150807203854
34,0.29007484580919396,30.0,70.0,0.0007222252182604523
35,0.29499226288792085,31.0,69.0,0.0049174170787268864
36,0.3052694675508907,32.0,68.0,0.010277204662969816
37,0.310613772146314,31.0,69.0,0.00534430459542334
38,0.32559578611232365,30.0,70.0,0.014982013966009601
39,0.33050528382953837,31.0,69.0,0.004909497717214745
40,0.3355272605972846,32.0,68.0,0.0050219767677462624
41,0.3468731334445796,33.0,67.0,0.011345872847295012
42,0.3533690309490175,34.0,66.0,0.006495897504437914
43,0.35496692770347427,33.0,67.0,0.0015978967544567658
44,0.35703325860679946,34.0,66.0,0.0020663309033252084
45,0.3683311390281197,33.0,67.0,0.011297880421320256
46,0.369066029053138,34.0,66.0,0.0007348900250183048
47,0.3776420856420468,35.0,65.0,0.008576056588908832
48,0.378369237280901,36.0,64.0,0.0007271516388541898
49,0.3791236293170337,35.0,65.0,0.0007543920361326896
50,0.3880161776899025,36.0,64.0,0.008892548372868802
51,0.3898840775748025,37.0,63.0,0.0018678998848999898
52,0.40137347925272543,38.0,62.0,0.011489401677922962
53,0.4086042332164422,39.0,61.0,0.007230753963716767
54,0.4124781042096548,40.0,60.0,0.003873870993212621
55,0.4177875565461582,41.0,59.0,0.005309452336503369
56,0.44140212435216963,42.0,58.0,0.023614567806011434
57,0.46236298764637723,41.0,59.0,0.020960863294207585
58,0.49774990738201863,40.0,60.0,0.035386919735641384
59,0.4986966148888776,41.0,59.0,0.000946707506858967
60,0.49956431484507224,42.0,58.0,0.0008676999561946093
61,0.5078853582427261,41.0,59.0,0.00832104339765381
62,0.515253463072316,40.0,60.0,0.007368104829589963
63,0.5212846739899056,41.0,59.0,0.0060312109175895716
64,0.5361146147977934,40.0,60.0,0.014829940807887812
65,0.5749725492282599,41.0,59.0,0.038857934430466486
66,0.6107358052266278,42.0,58.0,0.03576325599836791
67,0.6123359540064061,43.0,57.0,0.0016001487797782025
68,0.6409219450191763,44.0,56.0,0.028585991012770248
69,0.6465776644104058,43.0,57.0,0.005655719391229478
70,0.6555884914575272,44.0,56.0,0.009010827047121393
71,0.6922882272988846,45.0,55.0,0.036699735841357495
72,0.7051707000712293,46.0,54.0,0.012882472772344613
73,0.7124361168491198,47.0,53.0,0.007265416777890466
74,0.714466363454681,46.0,54.0,0.0020302466055611445
75,0.7236139874364366,47.0,53.0,0.009147623981755646
76,0.7414847204332067,46.0,54.0,0.017870732996770097
77,0.7423162277503951,47.0,53.0,0.0008315073171883465
78,0.745272531721882,48.0,52.0,0.0029563039714869573
79,0.7639923053593501,49.0,51.0,0.01871977363746816
80,0.794123730147806,48.0,52.0,0.030131424788455895
81,0.7968459951681713,47.0,53.0,0.0027222650203653164
82,0.8060914356317872,48.0,52.0,0.009245440463615806
83,0.8136997996624976,49.0,51.0,0.007608364030710361
84,0.838741758259276,48.0,52.0,0.02504195859677837
85,0.8977085719721636,49.0,51.0,0.058966813712887575
86,0.8995332346582211,50.0,50.0,0.0018246626860575408
87,0.9074233516882434,51.0,49.0,0.00789011703002229
88,0.9095739820786014,50.0,50.0,0.002150630390358041
89,0.9155152286134701,51.0,49.0,0.0059412465348686804
90,0.9497158674359714,50.0,50.0,0.0342006388225012
91,0.9546181697925004,51.0,49.0,0.004902302356529006
92,0.9995815520742379,52.0,48.0,0.0449633822817376
93,1.0111525319703853,53.0,47.0,0.011570979896147431
94,1.0261811792547648,52.0,48.0,0.015028647284379531
95,1.053623344746707,51.0,49.0,0.027442165491942103
96,1.059690064023016,52.0,48.0,0.00606671927630905
97,1.074784452154586,53.0,47.0,0.015094388131569998
98,1.1043799159717118,54.0,46.0,0.029595463817125956
99,1.1052085593989531,55.0,45.0,0.0008286434272413838
100,1.1298946391691373,56.0,44.0,0.02468607977018411
101,1.1323881967545357,57.0,43.0,0.0024935575853983296
102,1.1328147533871646,58.0,42.0,0.0004265566326289619
103,1.15246952545269,59.0,41.0,0.019654772065525447
104,1.166017266307099,60.0,40.0,0.013547740854408833
105,1.185222416745301,59.0,41.0,0.019205150438202097
106,1.2155886641618945,60.0,40.0,0.030366247416593474
107,1.2379560017998976,59.0,41.0,0.022367337638003127
108,1.2839132080346822,60.0,40.0,0.04595720623478466
109,1.2924702571223328,61.0,39.0,0.008557049087650552
110,1.2961132961553887,60.0,40.0,0.0036430390330558907
111,1.2975503907397217,61.0,39.0,0.0014370945843330506
112,1.3341333448616135,62.0,38.0,0.036582954121891754
113,1.3552584026732506,61.0,39.0,0.021125057811637055
114,1.3668584661749974,62.0,38.0,0.01160006350174672
115,1.3939653941003454,63.0,37.0,0.027106927925348006
116,1.4041242142391357,62.0,38.0,0.010158820138790397
117,1.4235166327561835,61.0,39.0,0.0193924185170478
118,1.4260499105808515,60.0,40.0,0.002533277824667955
119,1.4300715049637267,61.0,39.0,0.004021594382875304
120,1.4520399245364826,60.0,40.0,0.021968419572755943
121,1.4570740226428889,61.0,39.0,0.005034098106406238
122,1.4587119925746592,62.0,38.0,0.0016379699317704028
123,1.4666231946221393,63.0,37.0,0.00791120204748006
124,1.4911848097399452,62.0,38.0,0.024561615117805816
125,1.492035253153579,63.0,37.0,0.0008504434136337671
126,1.5020157104637033,62.0,38.0,0.009980457310124355
127,1.5055878591059717,63.0,37.0,0.0035721486422683434
128,1.5063267638519011,64.0,36.0,0.0007389047459294867
129,1.5425633089276631,65.0,35.0,0.03623654507576197
130,1.5510845855472506,66.0,34.0,0.008521276619587402
131,1.5587831550432842,67.0,33.0,0.007698569496033601
132,1.5608898653716177,68.0,32.0,0.0021067103283335053
133,1.579442694856796,67.0,33.0,0.018552829485178127
134,1.5845615658618015,68.0,32.0,0.005118871005005645
135,1.5918992537249008,69.0,31.0,0.007337687863099359
136,1.5976844758394122,70.0,30.0,0.0057852221145113505
137,1.618091572935173,71.0,29.0,0.020407097095760867
138,1.62681348881887,72.0,28.0,0.008721915883696784
139,1.6482793439106134,71.0,29.0,0.02146585509174359
140,1.6553116543290096,72.0,28.0,0.007032310418396206
141,1.666769920050889,71.0,29.0,0.01145826572187946
142,1.6763282369472596,70.0,30.0,0.009558316896370744
143,1.680199156414294,71.0,29.0,0.0038709194670343383
144,1.7151233486824153,72.0,28.0,0.03492419226812143
145,1.7338905202592851,73.0,27.0,0.018767171576869798
146,1.7344413671802006,74.0,26.0,0.0005508469209153379
147,1.7660677250623529,75.0,25.0,0.03162635788215219
148,1.805749854322099,74.0,26.0,0.03968212925974608
149,1.8335954162596206,73.0,27.0,0.027845561937521662
150,1.8678290850611616,74.0,26.0,0.034233668801541
151,1.8848655318105842,75.0,25.0,0.017036446749422618
152,1.9333618449804064,76.0,24.0,0.048496313169822065
153,1.9483815157472786,75.0,25.0,0.01501967076687224
154,1.9614559194531804,76.0,24.0,0.013074403705901808
155,1.9883858399948082,77.0,23.0,0.02692992054162787
156,1.9890799467527498,76.0,24.0,0.0006941067579414709
157,1.9891627454947445,75.0,25.0,8.279874199474706e-05
158,1.998341679794752,76.0,24.0,0.009178934300007545
159,2.039624096282071,75.0,25.0,0.04128241648731931
160,2.072161592703639,76.0,24.0,0.03253749642156773
161,2.089026462436519,77.0,23.0,0.016864869732880126
162,2.0916198449262833,76.0,24.0,0.0025933824897641663
163,2.09409607743245,77.0,23.0,0.002476232506166993
164,2.1727866293760703,78.0,22.0,0.0786905519436199
165,2.1943547886779124,79.0,21.0,0.021568159301842197
166,2.2001442102372395,78.0,22.0,0.005789421559327026
167,2.2215976979877032,79.0,21.0,0.021453487750463695
168,2.2893286358670637,80.0,20.0,0.06773093787936055
169,2.3032948158429005,79.0,21.0,0.013966179975837009
170,2.336990472056184,80.0,20.0,0.03369565621328373
171,2.346769564551267,81.0,19.0,0.009779092495083323
172,2.359813476442455,82.0,18.0,0.01304391189118823
173,2.3902191280111724,81.0,19.0,0.030405651568717124
174,2.4506619265698606,82.0,18.0,0.06044279855868798
175,2.477052753220989,81.0,19.0,0.026390826651128678
176,2.5155524052368636,80.0,20.0,0.03849965201587446
177,2.5240382863892745,79.0,21.0,0.00848588115241084
178,2.5322656515126942,80.0,20.0,0.008227365123419896
179,2.5833582279923575,79.0,21.0,0.05109257647966318
180,2.5968105098304064,80.0,20.0,0.013452281838048804
181,2.6374566488495086,79.0,21.0,0.040646139019102336
182,2.67978532034233,78.0,22.0,0.04232867149282125
183,2.6981281051311465,79.0,21.0,0.018342784788816516
184,2.7291413800556295,80.0,20.0,0.0310132749244829
185,2.7634953267466553,81.0,19.0,0.03435394669102567
186,2.8207105370327095,80.0,20.0,0.05721521028605433
187,2.8333618154734617,81.0,19.0,0.012651278440752175
188,2.8498565139120555,80.0,20.0,0.016494698438593802
189,2.862746247858796,81.0,19.0,0.012889733946740721
190,2.878821279595916,80.0,20.0,0.01607503173711973
191,2.910298765501542,79.0,21.0,0.03147748590562609
192,2.9108091063785,80.0,20.0,0.0005103408769581227
193,3.014340800293673,79.0,21.0,0.10353169391517282
194,3.025761953075619,80.0,20.0,0.01142115278194609
195,3.0599775136615137,81.0,19.0,0.03421556058589476
196,3.072132813480567,82.0,18.0,0.012155299819053616
197,3.075537464914891,83.0,17.0,0.003404651434324039
198,3.125038006773893,84.0,16.0,0.04950054185900156
199,3.1341610187465485,85.0,15.0,0.009123011972655404
200,3.1347004567085506,84.0,16.0,0.0005394379620022562
201,3.1467633614025172,85.0,15.0,0.01206290469396671
202,3.192256569043944,84.0,16.0,0.04549320764142658
203,3.20118393572659,83.0,17.0,0.008927366682646062
