,0,1,2,3
0,0.0,10.0,90.0,0.0
1,0.0024000662740438087,11.0,89.0,0.0024000662740438087
2,0.009799393207090067,10.0,90.0,0.007399326933046258
3,0.03958442032157285,9.0,91.0,0.029785027114482776
4,0.08007939015420898,10.0,90.0,0.04049496983263613
5,0.08377255980689777,11.0,89.0,0.0036931696526887815
6,0.09518989034032768,12.0,88.0,0.011417330533429922
7,0.09991704009828542,13.0,87.0,0.004727149757957737
8,0.10370092174708645,14.0,86.0,0.0037838816488010322
9,0.13353879594202905,13.0,87.0,0.029837874194942604
10,0.1367608135607569,14.0,86.0,0.003222017618727827
11,0.1370958921382818,15.0,85.0,0.0003350785775249162
12,0.14060009538113305,14.0,86.0,0.0035042032428512426
13,0.15643175232520892,15.0,85.0,0.015831656944075873
14,0.1585844045174804,16.0,84.0,0.0021526521922714953
15,0.15862568971646884,17.0,83.0,4.128519898843874e-05
16,0.1668069320933368,18.0,82.0,0.00818124237686797
17,0.17414605884582604,17.0,83.0,0.007339126752489249
18,0.19275126000160855,16.0,84.0,0.01860520115578251
19,0.19367073891895636,17.0,83.0,0.0009194789173477991
20,0.2006385296482817,16.0,84.0,0.006967790729325336
21,0.20544241599701435,15.0,85.0,0.004803886348732675
22,0.21058943318164697,16.0,84.0,0.005147017184632605
23,0.23533070005413434,17.0,83.0,0.02474126687248737
24,0.2464879602690132,16.0,84.0,0.01115726021487888
25,0.25004337404854055,17.0,83.0,0.003555413779527361
26,0.2502061214399842,18.0,82.0,0.00016274739144367655
27,0.2541717565160379,19.0,81.0,0.0039656350760536975
28,0.2607828812089056,20.0,80.0,0.0066111246928676915
29,0.2629524541160694,19.0,81.0,0.002169572907163804
30,0.26356020349344367,20.0,80.0,0.0006077493773743168
31,0.26423121736039973,21.0,79.0,0.0006710138669560708
32,0.2712255057361056,22.0,78.0,0.006994288375705851
33,0.2816928351968391,21.0,79.0,0.010467329460733475
34,0.28583626015143393,20.0,80.0,0.0041434249545948595
35,0.2866294763501286,21.0,79.0,0.0007932161986946563
36,0.2872542942212233,22.0,78.0,0.0006248178710946874
37,0.2931559667876431,21.0,79.0,0.005901672566419812
38,0.31857856038125976,20.0,80.0,0.025422593593616656
39,0.3259580775602696,19.0,81.0,0.0073795171790098915
40,0.34127542311931147,18.0,82.0,0.015317345559041835
41,0.3415063252470936,19.0,81.0,0.00023090212778214864
42,0.34791599848529675,18.0,82.0,0.006409673238203121
43,0.3495692578937724,19.0,81.0,0.0016532594084756767
44,0.35204616839181346,18.0,82.0,0.00247691049804105
45,0.3637923546792854,17.0,83.0,0.011746186287471908
46,0.37179850154896854,18.0,82.0,0.008006146869683142
47,0.3767490876306416,17.0,83.0,0.004950586081673025
48,0.3859248903066861,16.0,84.0,0.009175802676044502
49,0.3952847259073042,17.0,83.0,0.00935983560061809
50,0.397579842747832,18.0,82.0,0.002295116840527782
51,0.39917570972361066,19.0,81.0,0.0015958669757787027
52,0.4174064691402518,20.0,80.0,0.018230759416641127
53,0.4199052819246637,19.0,81.0,0.0024988127844118913
54,0.4381166558975863,20.0,80.0,0.018211373972922627
55,0.4417008645536364,21.0,79.0,0.0035842086560500712
56,0.4434631311492827,22.0,78.0,0.0017622665956463345
57,0.4571255581028067,23.0,77.0,0.013662426953523972
58,0.45887913728957347,22.0,78.0,0.0017535791867667647
