,0,1,2,3
0,0.0,10.0,90.0,0.0
1,0.0033339462479360007,9.0,91.0,0.0033339462479360007
2,0.012775844851586993,10.0,90.0,0.009441898603650993
3,0.021954342244980808,11.0,89.0,0.009178497393393813
4,0.023105064504904422,12.0,88.0,0.0011507222599236127
5,0.02391617027155969,13.0,87.0,0.0008111057666552656
6,0.05478318814345073,12.0,88.0,0.03086701787189104
7,0.07401447630601858,13.0,87.0,0.019231288162567858
8,0.0806777057302174,14.0,86.0,0.006663229424198822
9,0.08178847665380024,15.0,85.0,0.0011107709235828281
10,0.08480294633567027,16.0,84.0,0.0030144696818700323
11,0.09330422761724635,17.0,83.0,0.008501281281576074
12,0.10215205681197588,18.0,82.0,0.008847829194729526
13,0.10441219995236645,19.0,81.0,0.0022601431403905634
14,0.10469224119553457,20.0,80.0,0.00028004124316811875
15,0.11265728108716777,21.0,79.0,0.007965039891633207
16,0.11682833021194816,20.0,80.0,0.0041710491247803835
17,0.1275659278828176,21.0,79.0,0.010737597670869433
18,0.13103290497611847,22.0,78.0,0.0034669770933008857
19,0.14370040274353285,23.0,77.0,0.012667497767414396
20,0.1642046129265406,24.0,76.0,0.020504210183007732
21,0.17040454402358657,25.0,75.0,0.006199931097045964
22,0.18371870078922728,26.0,74.0,0.01331415676564071
23,0.18529435897682595,27.0,73.0,0.0015756581875986792
24,0.2118077599379172,28.0,72.0,0.026513400961091255
25,0.21917121307116694,27.0,73.0,0.007363453133249743
26,0.22548999141820036,26.0,74.0,0.006318778347033428
27,0.227924414817861,27.0,73.0,0.002434423399660623
28,0.2812574994547,28.0,72.0,0.05333308463683901
29,0.2908761498599813,27.0,73.0,0.00961865040528125
30,0.2996970275817508,28.0,72.0,0.008820877721769519
31,0.30991040348688753,27.0,73.0,0.010213375905136709
32,0.31528527597689904,26.0,74.0,0.005374872490011483
33,0.33535156830540747,25.0,75.0,0.02006629232850843
34,0.3367092681655718,26.0,74.0,0.0013576998601643377
35,0.3386807321210844,25.0,75.0,0.00197146395551262
36,0.3508536524359679,24.0,76.0,0.012172920314883474
37,0.3539076161456396,23.0,77.0,0.0030539637096716784
38,0.35831341087735397,24.0,76.0,0.0044057947317144
39,0.386099881847351,25.0,75.0,0.027786470969997017
40,0.3903400914531104,26.0,74.0,0.004240209605759403
41,0.4022314777028682,25.0,75.0,0.011891386249757819
42,0.4027126991969635,26.0,74.0,0.0004812214940953072
43,0.40667592610695324,27.0,73.0,0.003963226909989756
44,0.40854471039031603,28.0,72.0,0.0018687842833628116
45,0.4089895079569455,27.0,73.0,0.0004447975666294598
46,0.41253455995505184,26.0,74.0,0.00354505199810636
47,0.4380325059139544,25.0,75.0,0.025497945958902517
48,0.4628515906144366,26.0,74.0,0.024819084700482216
49,0.46327996784851605,27.0,73.0,0.0004283772340794546
50,0.4694104957224831,26.0,74.0,0.006130527873967071
51,0.4822854119799918,27.0,73.0,0.012874916257508697
