0.78479,0.14712,0.01763,0.0017161,0.00014726,1.153e-05,8.3547e-07,5.6274e-08,3.5196e-09,2.0357e-10,1.0825e-11,5.256e-13,2.3133e-14,9.161e-16,3.2407e-17,1.0169e-18,2.8118e-20,6.8095e-22,1.4362e-23,2.6247e-25,4.1366e-27,5.5991e-29,6.4842e-31,6.4032e-33,5.3758e-35,3.8266e-37,2.3039e-39,1.1708e-41,5.0117e-44,1.8041e-46,5.4525e-49,1.3816e-51,2.9314e-54,5.2018e-57,7.7117e-60,9.5421e-63,9.8454e-66,8.4637e-69,6.0575e-72,3.6067e-75,1.7854e-78,7.3433e-82,2.508e-85,7.1087e-89,1.6714e-92,3.2582e-96,5.2636e-100,7.0439e-104,7.8053e-108,7.1539e-112
1.599e-107,1.8746e-115,1.1095e-116,2.2473e-117,4.3057e-118,8.1405e-119,1.5405e-119,2.9139e-120,5.444e-121,9.8367e-122,1.6623e-122,2.4657e-123,2.6867e-124,7.0318e-127,-1.0812e-125,-4.0074e-126,-1.0009e-126,-1.8867e-127,-2.3939e-128,-3.8808e-130,7.396e-130,1.8254e-130,3.836e-133,-1.5452e-131,-7.1712e-132,-2.2365e-132,-5.0151e-133,-5.5315e-134,3.8562e-135,2.2043e-135,2.9689e-136,1.441e-137,2.6503e-138,-5.0904e-139,8.0513e-141,2.4912e-140,-1.1929e-141,-1.8738e-142,-1.1091e-142,-8.3065e-144,-7.3455e-145,-4.4092e-146,-3.8717e-147,-1.9703e-148,-9.7924e-150,-5.0141e-151,-1.5205e-152,-2.8893e-154,-2.6704e-156,0
1.3816e-115,4.854e-116,1.2501e-116,2.7439e-117,5.5514e-118,1.0711e-118,1.9905e-119,3.5359e-120,5.8575e-121,8.5627e-122,9.4118e-123,1.304e-124,-3.3538e-124,-1.3225e-124,-3.579e-125,-7.8237e-126,-1.3718e-126,-1.5377e-127,1.2725e-128,1.4896e-128,5.6853e-129,1.4951e-129,2.6555e-130,1.0981e-131,-1.3935e-131,-6.4248e-132,-1.566e-132,-2.0705e-133,-5.8549e-135,2.6843e-135,4.0587e-136,2.9116e-137,4.473e-138,1.3501e-139,1.0235e-139,3.787e-140,1.0784e-140,2.8024e-141,5.029e-142,1.0212e-142,1.6347e-143,2.0804e-144,2.0664e-145,1.6669e-146,1.0349e-147,4.7885e-149,1.5341e-150,3.0189e-152,2.7099e-154,-4.9407e-324
1.2297e-115,5.2411e-116,1.4154e-116,3.151e-117,6.3517e-118,1.1989e-118,2.1235e-119,3.4587e-120,4.9048e-121,5.0852e-122,-1.0758e-124,-2.0877e-123,-7.9678e-124,-2.2092e-124,-5.1977e-125,-1.0509e-125,-1.6115e-126,-4.1958e-128,1.0278e-127,5.4827e-128,1.889e-128,4.8391e-129,8.4348e-130,3.6582e-131,-3.7034e-131,-1.545e-131,-3.3715e-132,-4.3932e-133,-2.6936e-134,1.6233e-135,3.4897e-136,-7.8316e-138,-5.1883e-137,-2.9521e-137,-1.2237e-137,-3.8159e-138,-9.795e-139,-2.2776e-139,-4.6032e-140,-7.9284e-141,-1.1552e-141,-1.4052e-142,-1.4033e-143,-1.1214e-144,-6.9611e-146,-3.2099e-147,-1.0272e-148,-2.0168e-150,-1.8107e-152,4.9407e-324
1.2766e-115,5.4837e-116,1.4912e-116,3.3472e-117,6.7483e-118,1.2524e-118,2.1301e-119,3.2175e-120,3.909e-121,2.1802e-122,-7.5739e-123,-3.9591e-123,-1.2819e-123,-3.5041e-124,-8.4938e-125,-1.7357e-125,-2.2803e-126,2.5141e-127,3.2226e-127,1.4274e-127,4.463e-128,1.0331e-128,1.4943e-129,-3.2726e-131,-9.5782e-131,-3.1519e-131,-6.0478e-132,-7.6556e-133,-2.6228e-134,3.9037e-134,2.3154e-134,1.0671e-134,4.4048e-135,1.6783e-135,5.7519e-136,1.768e-136,4.7806e-137,1.1196e-137,2.2615e-138,3.9057e-139,5.7022e-140,6.9407e-141,6.9204e-142,5.5261e-143,3.4266e-144,1.5788e-145,5.047e-147,9.9002e-149,8.8789e-151,0
1.2338e-115,5.3956e-116,1.506e-116,3.4534e-117,7.0214e-118,1.2933e-118,2.1442e-119,3.06e-120,3.1204e-121,-7.1782e-123,-1.7334e-122,-7.0905e-123,-2.2284e-123,-6.1022e-124,-1.4498e-124,-2.6784e-125,-1.97e-126,1.2274e-126,7.9055e-127,2.9582e-127,8.2095e-128,1.6474e-128,1.6819e-129,-3.1281e-130,-2.0928e-130,-6.0336e-131,-1.4e-131,-4.6741e-132,-2.3152e-132,-1.2852e-132,-7.1855e-133,-3.6438e-133,-1.6361e-133,-6.4818e-134,-2.2653e-134,-6.9545e-135,-1.8682e-135,-4.366e-136,-8.8048e-137,-1.5182e-137,-2.213e-138,-2.6897e-139,-2.6783e-140,-2.1356e-141,-1.3224e-142,-6.0844e-144,-1.9423e-145,-3.8046e-147,-3.4074e-149,0
1.1422e-115,5.2017e-116,1.5084e-116,3.5514e-117,7.299e-118,1.3376e-118,2.1578e-119,2.8103e-120,1.7043e-121,-6.3241e-122,-3.6136e-122,-1.2712e-122,-3.738e-123,-9.6037e-124,-2.0559e-124,-2.9176e-125,1.8232e-126,3.3196e-126,1.5207e-126,4.8886e-127,1.1919e-127,1.9785e-128,8.1276e-130,-7.3861e-130,-2.099e-130,6.5665e-131,1.1522e-130,9.7141e-131,6.9038e-131,4.3289e-131,2.4069e-131,1.1952e-131,5.2943e-132,2.0839e-132,7.2554e-133,2.2238e-133,5.9662e-134,1.3919e-134,2.8023e-135,4.8235e-136,7.0191e-137,8.5159e-138,8.4647e-139,6.7378e-140,4.1647e-141,1.9128e-142,6.0953e-144,1.1918e-145,1.0655e-147,0
1.0468e-115,5.0199e-116,1.5152e-116,3.6435e-117,7.5026e-118,1.3477e-118,2.0292e-119,2.0189e-120,-1.4521e-121,-1.6471e-121,-6.4198e-122,-1.9576e-122,-5.1974e-123,-1.1942e-123,-2.113e-124,-1.3357e-125,1.0101e-125,6.1064e-126,2.2322e-126,6.2127e-127,1.2775e-127,1.1843e-128,-5.9359e-129,-6.053e-129,-4.978e-129,-4.2729e-129,-3.571e-129,-2.7376e-129,-1.8898e-129,-1.1724e-129,-6.5202e-130,-3.24e-130,-1.4342e-130,-5.636e-131,-1.9586e-131,-5.9904e-132,-1.6037e-132,-3.7336e-133,-7.5006e-134,-1.2883e-134,-1.8707e-135,-2.2648e-136,-2.2463e-137,-1.7842e-138,-1.1004e-139,-5.0432e-141,-1.6036e-142,-3.1286e-144,-2.7908e-146,0
9.6423e-116,4.8735e-116,1.5145e-116,3.6603e-117,7.4116e-118,1.2588e-118,1.5796e-119,3.2464e-121,-6.5241e-121,-2.8776e-121,-8.8222e-122,-2.3007e-122,-5.3035e-123,-1.0144e-123,-1.1425e-124,2.0226e-125,1.8463e-125,7.4065e-126,2.2223e-126,5.4425e-127,1.2305e-127,6.1254e-128,7.7442e-128,9.6444e-128,1.0378e-127,9.8725e-128,8.4158e-128,6.4546e-128,4.452e-128,2.7562e-128,1.5284e-128,7.5738e-129,3.3438e-129,1.3107e-129,4.5436e-130,1.3862e-130,3.7019e-131,8.5969e-132,1.7228e-132,2.9516e-133,4.275e-134,5.1625e-135,5.1073e-136,4.0463e-137,2.4892e-138,1.1378e-139,3.6085e-141,7.0221e-143,6.2474e-145,0
8.9578e-116,4.706e-116,1.4753e-116,3.5176e-117,6.8144e-118,1.0145e-118,7.1312e-120,-2.1162e-120,-1.155e-120,-3.4375e-121,-7.9778e-122,-1.5696e-122,-2.5365e-123,-2.1478e-124,6.4672e-125,4.1657e-125,1.2901e-125,2.4319e-126,-9.3401e-128,-7.0843e-127,-1.0779e-126,-1.4541e-126,-1.8183e-126,-2.0875e-126,-2.1765e-126,-2.0507e-126,-1.7423e-126,-1.3328e-126,-9.1667e-127,-5.6593e-127,-3.1297e-127,-1.5466e-127,-6.8088e-128,-2.6614e-128,-9.1993e-129,-2.7986e-129,-7.4522e-130,-1.7256e-130,-3.4479e-131,-5.89e-132,-8.506e-133,-1.0241e-133,-1.0102e-134,-7.9796e-136,-4.8942e-137,-2.2305e-138,-7.0524e-140,-1.3682e-141,-1.2136e-143,0
