0.0,5.0,1.6740341892093197e-42
0.4,1.0305768154676483e-8,1.8710188706043033e-42
0.8,2.124177127645741e-17,1.8652062278138276e-42
1.2,4.378255381348225e-26,1.8634204451834294e-42
1.6,9.024256939226881e-35,1.8625521679178292e-42
2.0,1.8600379880101508e-43,1.8620386867698568e-42
2.4,3.8338240368614055e-52,1.8616994010041876e-42
2.8,7.902100301368483e-61,1.8614585152512752e-42
3.2,1.6287442661032887e-69,1.8612786406125774e-42
3.6,3.3570921441068446e-78,1.861139202009296e-42
4.0,6.919482633682525e-87,1.86102794143381e-42
