0.0029335,0.0090969,0.018876,0.029576,0.03743,0.039947,0.037051,0.030532,0.022732,0.015491,0.0097622,0.0057347,0.0031603,0.0016419,0.00080721,0.00037663,0.0001671,7.0588e-05,2.8413e-05,1.09e-05,3.984e-06,1.3868e-06,4.593e-07,1.4458e-07,4.3197e-08,1.2233e-08,3.2781e-09,8.2988e-10,1.9814e-10,4.4537e-11,9.408e-12,1.8643e-12,3.4598e-13,6.0024e-14,9.7187e-15,1.4662e-15,2.0578e-16,2.6827e-17,3.2438e-18,3.6328e-19,3.7631e-20,3.6009e-21,3.1792e-22,2.5868e-23,1.9376e-24,1.3347e-25,8.447e-27,4.9068e-28,2.614e-29,1.2761e-30,5.7043e-32,2.3331e-33,8.7255e-35,2.982e-36,9.3076e-38,2.6517e-39,6.8922e-41,1.6335e-42,3.5289e-44,6.9455e-46,1.245e-47,2.0317e-49,3.0173e-51,4.0771e-53,5.0106e-55,5.5993e-57,5.688e-59,5.2514e-61,4.4053e-63,3.3571e-65,2.3237e-67,1.4605e-69,8.3349e-72,4.3179e-74,2.0304e-76,8.6643e-79,3.355e-81,1.1787e-83,3.7567e-86,1.0861e-88,2.8479e-91,6.7724e-94,1.4605e-96,2.8558e-99,5.063e-102,8.1379e-105,1.1858e-107,1.5662e-110,1.8751e-113,2.0347e-116,2.001e-119,1.7834e-122,1.4404e-125,1.0542e-128,6.9913e-132,4.201e-135,2.2872e-138,1.1282e-141,5.0412e-145,2.0223e-148
0.0015014,0.0045873,0.0093512,0.014366,0.017806,0.018603,0.016896,0.013645,0.0099697,0.0066789,0.0041457,0.002404,0.0013107,0.00067516,0.00032983,0.0001532,6.7786e-05,2.86e-05,1.1512e-05,4.4203e-06,1.6185e-06,5.6464e-07,1.8749e-07,5.9184e-08,1.7734e-08,5.0363e-09,1.3533e-09,3.4353e-10,8.2225e-11,1.8525e-11,3.9218e-12,7.7876e-13,1.448e-13,2.5165e-14,4.0816e-15,6.1677e-16,8.6698e-17,1.132e-17,1.3707e-18,1.5374e-19,1.5948e-20,1.5284e-21,1.3514e-22,1.1012e-23,8.261e-25,5.6992e-26,3.6124e-27,2.1017e-28,1.1214e-29,5.4834e-31,2.4551e-32,1.0058e-33,3.7677e-35,1.2898e-36,4.0324e-38,1.1507e-39,2.9959e-41,7.1124e-43,1.539e-44,3.0341e-46,5.4475e-48,8.9043e-50,1.3246e-51,1.7927e-53,2.2066e-55,2.4697e-57,2.5128e-59,2.3235e-61,1.9521e-63,1.4898e-65,1.0327e-67,6.5004e-70,3.7149e-72,1.9273e-74,9.0748e-77,3.8778e-79,1.5036e-81,5.2893e-84,1.688e-86,4.8861e-89,1.2828e-91,3.0544e-94,6.5946e-97,1.291e-99,2.2915e-102,3.6873e-105,5.3788e-108,7.1121e-111,8.5239e-114,9.2591e-117,9.1152e-120,8.1322e-123,6.5746e-126,4.8165e-129,3.1972e-132,1.923e-135,1.0479e-138,5.1734e-142,2.3138e-145,9.2882e-149
0.00057292,0.0017973,0.0037339,0.0058113,0.0072622,0.0076221,0.0069344,0.0055981,0.0040827,0.0027277,0.0016878,0.00097569,0.00053046,0.00027264,0.00013299,6.1727e-05,2.7313e-05,1.1533e-05,4.6492e-06,1.7889e-06,6.5662e-07,2.2971e-07,7.6504e-08,2.4223e-08,7.28e-09,2.0736e-09,5.5879e-10,1.4222e-10,3.4127e-11,7.7069e-12,1.6351e-12,3.2534e-13,6.0606e-14,1.0552e-14,1.7143e-15,2.5947e-16,3.6529e-17,4.7766e-18,5.7928e-19,6.5065e-20,6.7597e-21,6.4874e-22,5.7446e-23,4.6881e-24,3.5222e-25,2.4336e-26,1.5449e-27,9.0026e-29,4.8113e-30,2.3563e-31,1.0567e-32,4.3361e-34,1.627e-35,5.5788e-37,1.747e-38,4.9938e-40,1.3023e-41,3.0968e-43,6.7122e-45,1.3255e-46,2.3837e-48,3.9026e-50,5.8148e-52,7.8822e-54,9.7178e-56,1.0894e-57,1.1101e-59,1.028e-61,8.6499e-64,6.6115e-66,4.5897e-68,2.8932e-70,1.6558e-72,8.602e-75,4.056e-77,1.7355e-79,6.7383e-82,2.3735e-84,7.5844e-87,2.1982e-89,5.7785e-92,1.3775e-94,2.9777e-97,5.8363e-100,1.0371e-102,1.6707e-105,2.4398e-108,3.2296e-111,3.8748e-114,4.2134e-117,4.1522e-120,3.7082e-123,3.0009e-126,2.2006e-129,1.4621e-132,8.8022e-136,4.801e-139,2.3724e-142,1.062e-145,4.266e-149
0.00018455,0.00060906,0.0013161,0.0021121,0.0027028,0.002889,0.0026651,0.0021742,0.001598,0.0010737,0.00066716,0.00038686,0.00021083,0.00010859,5.3068e-05,2.4681e-05,1.0945e-05,4.6331e-06,1.8727e-06,7.227e-07,2.661e-07,9.3395e-08,3.1206e-08,9.9125e-09,2.9886e-09,8.5383e-10,2.3075e-10,5.8889e-11,1.4166e-11,3.2067e-12,6.8182e-13,1.3594e-13,2.5371e-14,4.4251e-15,7.2011e-16,1.0917e-16,1.5393e-17,2.0158e-18,2.4483e-19,2.7539e-20,2.8652e-21,2.7538e-22,2.4421e-23,1.996e-24,1.5018e-25,1.0393e-26,6.6076e-28,3.8564e-29,2.0642e-30,1.0126e-31,4.5482e-33,1.8694e-34,7.0258e-36,2.4131e-37,7.5692e-39,2.1672e-40,5.6611e-42,1.3484e-43,2.9275e-45,5.7904e-47,1.043e-48,1.7105e-50,2.5527e-52,3.4658e-54,4.2797e-56,4.8051e-58,4.904e-60,4.5485e-62,3.833e-64,2.9341e-66,2.0398e-68,1.2877e-70,7.3801e-73,3.8394e-75,1.8128e-77,7.7676e-80,3.0198e-82,1.0651e-84,3.4078e-87,9.8897e-90,2.6029e-92,6.2126e-95,1.3446e-97,2.6384e-100,4.6938e-103,7.5701e-106,1.1067e-108,1.4666e-111,1.7614e-114,1.9174e-117,1.8915e-120,1.6909e-123,1.3697e-126,1.0054e-129,6.6866e-133,4.0291e-136,2.1996e-139,1.0879e-142,4.8742e-146,1.9593e-149
5.3635e-05,0.00018864,0.00042883,0.00071669,0.00094759,0.0010399,0.00097984,0.0008131,0.00060588,0.00041163,0.00025807,0.00015074,8.2647e-05,4.2784e-05,2.1003e-05,9.8086e-06,4.3666e-06,1.8553e-06,7.5272e-07,2.9155e-07,1.0774e-07,3.7952e-08,1.2726e-08,4.0562e-09,1.2269e-09,3.5161e-10,9.5303e-11,2.4388e-11,5.8815e-12,1.3344e-12,2.8435e-13,5.6806e-14,1.0622e-14,1.8559e-15,3.0252e-16,4.5934e-17,6.4869e-18,8.5077e-19,1.0348e-19,1.1657e-20,1.2146e-21,1.1691e-22,1.0382e-23,8.4982e-25,6.4039e-26,4.4382e-27,2.8262e-28,1.652e-29,8.8567e-31,4.3514e-32,1.9577e-33,8.0596e-35,3.0341e-36,1.0438e-37,3.2795e-39,9.4055e-41,2.4609e-42,5.8714e-44,1.2768e-45,2.5296e-47,4.5642e-49,7.4969e-51,1.1206e-52,1.5239e-54,1.8848e-56,2.1195e-58,2.1665e-60,2.0125e-62,1.6985e-64,1.3021e-66,9.0657e-69,5.7313e-71,3.2894e-73,1.7137e-75,8.1026e-78,3.4765e-80,1.3534e-82,4.7797e-85,1.5312e-87,4.4493e-90,1.1725e-92,2.8019e-95,6.0712e-98,1.1928e-100,2.1244e-103,3.4301e-106,5.0202e-109,6.6597e-112,8.0072e-115,8.7252e-118,8.6161e-121,7.7102e-124,6.2519e-127,4.5934e-130,3.0579e-133,1.8443e-136,1.0078e-139,4.9888e-143,2.2371e-146,8.9988e-150
1.4645e-05,5.5192e-05,0.00013272,0.00023226,0.00031893,0.00036108,0.00034913,0.00029596,0.00022447,0.00015475,9.8215e-05,5.7957e-05,3.2052e-05,1.6716e-05,8.2587e-06,3.8789e-06,1.7357e-06,7.4104e-07,3.02e-07,1.1748e-07,4.3593e-08,1.5416e-08,5.1886e-09,1.6597e-09,5.0373e-10,1.4481e-10,3.9367e-11,1.0101e-11,2.4423e-12,5.5541e-13,1.186e-13,2.3742e-14,4.4476e-15,7.7847e-16,1.2711e-16,1.933e-17,2.7339e-18,3.591e-19,4.3742e-20,4.9346e-21,5.1489e-22,4.9632e-23,4.4143e-24,3.6185e-25,2.7308e-26,1.8955e-27,1.2088e-28,7.0772e-30,3.8002e-31,1.8701e-32,8.427e-34,3.4749e-35,1.3103e-36,4.515e-38,1.421e-39,4.082e-41,1.0698e-42,2.5566e-44,5.5689e-46,1.1051e-47,1.9972e-49,3.2859e-51,4.9196e-53,6.7009e-55,8.3008e-57,9.349e-59,9.5712e-61,8.9044e-63,7.5264e-65,5.7785e-67,4.0292e-69,2.5509e-71,1.4661e-73,7.6489e-76,3.6215e-78,1.556e-80,6.0653e-83,2.1449e-85,6.8802e-88,2.0017e-90,5.2815e-93,1.2637e-95,2.7414e-98,5.3921e-101,9.6149e-104,1.5542e-106,2.2772e-109,3.0242e-112,3.6399e-115,3.9705e-118,3.9249e-121,3.5157e-124,2.8536e-127,2.0987e-130,1.3984e-133,8.4421e-137,4.6172e-140,2.2877e-143,1.0268e-146,4.1331e-150
3.857e-06,1.5582e-05,3.9712e-05,7.2955e-05,0.00010434,0.00012222,0.00012161,0.00010561,8.1742e-05,5.733e-05,3.6917e-05,2.2055e-05,1.2327e-05,6.487e-06,3.2304e-06,1.5278e-06,6.8792e-07,2.9535e-07,1.2099e-07,4.7291e-08,1.7627e-08,6.2599e-09,2.1153e-09,6.7912e-10,2.0683e-10,5.9651e-11,1.6264e-11,4.1846e-12,1.0143e-12,2.3121e-13,4.9478e-14,9.924e-15,1.8625e-15,3.2657e-16,5.3409e-17,8.1351e-18,1.1523e-18,1.5158e-19,1.8491e-20,2.089e-21,2.1829e-22,2.1072e-23,1.8769e-24,1.5408e-25,1.1646e-26,8.0955e-28,5.1708e-29,3.032e-30,1.6306e-31,8.037e-33,3.6275e-34,1.4982e-35,5.6587e-37,1.9531e-38,6.1569e-40,1.7716e-41,4.6507e-43,1.1133e-44,2.4289e-46,4.828e-48,8.7397e-50,1.4402e-51,2.1598e-53,2.9465e-55,3.6557e-57,4.1239e-59,4.2284e-61,3.9398e-63,3.3352e-65,2.5645e-67,1.7907e-69,1.1354e-71,6.5349e-74,3.414e-76,1.6187e-78,6.9639e-81,2.7182e-83,9.6251e-86,3.0915e-88,9.0056e-91,2.3791e-93,5.6991e-96,1.2379e-98,2.4376e-101,4.3516e-104,7.042e-107,1.0329e-109,1.3733e-112,1.6547e-115,1.8068e-118,1.7879e-121,1.6031e-124,1.3025e-127,9.5883e-131,6.3951e-134,3.8643e-137,2.1154e-140,1.0491e-143,4.7127e-147,1.8983e-150
9.9717e-07,4.3075e-06,1.1629e-05,2.2439e-05,3.3464e-05,4.0624e-05,4.1667e-05,3.7133e-05,2.9384e-05,2.1002e-05,1.3744e-05,8.326e-06,4.7094e-06,2.5041e-06,1.2583e-06,5.9983e-07,2.7199e-07,1.1751e-07,4.8415e-08,1.9023e-08,7.1247e-09,2.5414e-09,8.6229e-10,2.779e-10,8.4933e-11,2.4575e-11,6.7203e-12,1.7339e-12,4.2132e-13,9.6261e-14,2.0644e-14,4.1488e-15,7.8009e-16,1.3701e-16,2.2445e-17,3.4241e-18,4.8575e-19,6.3992e-20,7.8175e-21,8.8446e-22,9.2554e-23,8.9472e-24,7.9809e-25,6.5614e-26,4.9666e-27,3.4577e-28,2.2119e-29,1.299e-30,6.9972e-32,3.4542e-33,1.5616e-34,6.4601e-36,2.4439e-37,8.4489e-39,2.6678e-40,7.689e-42,2.0218e-43,4.8478e-45,1.0594e-46,2.1093e-48,3.8245e-50,6.3126e-52,9.4818e-54,1.2956e-55,1.61e-57,1.8191e-59,1.868e-61,1.7432e-63,1.4779e-65,1.1381e-67,7.9587e-70,5.0533e-72,2.9127e-74,1.5238e-76,7.2349e-79,3.1168e-81,1.2182e-83,4.3193e-86,1.3891e-88,4.0516e-91,1.0717e-93,2.5703e-96,5.5895e-99,1.102e-101,1.9695e-104,3.1908e-107,4.6855e-110,6.236e-113,7.5219e-116,8.2221e-119,8.1443e-122,7.3101e-125,5.9451e-128,4.3807e-131,2.9246e-134,1.7689e-137,9.6921e-141,4.8108e-144,2.163e-147,8.7185e-151
2.5612e-07,1.1779e-06,3.3613e-06,6.8082e-06,1.0589e-05,1.3329e-05,1.4106e-05,1.2915e-05,1.046e-05,7.6279e-06,5.0794e-06,3.1235e-06,1.7899e-06,9.6258e-07,4.885e-07,2.349e-07,1.0733e-07,4.6692e-08,1.9355e-08,7.6473e-09,2.8787e-09,1.0316e-09,3.5151e-10,1.1373e-10,3.4882e-11,1.0126e-11,2.7773e-12,7.1853e-13,1.7504e-13,4.0084e-14,8.6147e-15,1.7347e-15,3.2676e-16,5.7491e-17,9.4331e-18,1.4413e-18,2.0478e-19,2.7017e-20,3.3053e-21,3.7449e-22,3.9244e-23,3.7992e-24,3.3938e-25,2.7943e-26,2.1182e-27,1.4769e-28,9.4625e-30,5.5656e-31,3.0027e-32,1.4846e-33,6.7225e-35,2.7855e-36,1.0555e-37,3.655e-39,1.156e-40,3.3372e-42,8.7897e-44,2.111e-45,4.621e-47,9.2154e-49,1.6736e-50,2.7669e-52,4.1627e-54,5.6971e-56,7.0909e-58,8.024e-60,8.2528e-62,7.7132e-64,6.5491e-66,5.0507e-68,3.5372e-70,2.2492e-72,1.2983e-74,6.8016e-77,3.2337e-79,1.395e-81,5.4596e-84,1.9383e-86,6.2416e-89,1.8228e-91,4.8274e-94,1.1592e-96,2.5239e-99,4.9817e-102,8.9139e-105,1.4458e-107,2.1254e-110,2.8318e-113,3.4193e-116,3.7416e-119,3.71e-122,3.3333e-125,2.7136e-128,2.0015e-131,1.3375e-134,8.0968e-138,4.4406e-141,2.2061e-144,9.9277e-148,4.0043e-151
6.5883e-08,3.2094e-07,9.6523e-07,2.0489e-06,3.3211e-06,4.3349e-06,4.7349e-06,4.4561e-06,3.6968e-06,2.7527e-06,1.8666e-06,1.1662e-06,6.7753e-07,3.6879e-07,1.8914e-07,9.1798e-08,4.2292e-08,1.8532e-08,7.7322e-09,3.0729e-09,1.1629e-09,4.1872e-10,1.433e-10,4.6546e-11,1.4328e-11,4.173e-12,1.148e-12,2.9782e-13,7.2734e-14,1.6694e-14,3.5954e-15,7.254e-16,1.3689e-16,2.4126e-17,3.965e-18,6.0677e-19,8.6338e-20,1.1407e-20,1.3976e-21,1.5857e-22,1.6641e-23,1.6134e-24,1.4433e-25,1.19e-26,9.0347e-28,6.3088e-29,4.0482e-30,2.3847e-31,1.2886e-32,6.3813e-34,2.8941e-35,1.2011e-36,4.5587e-38,1.5812e-39,5.0091e-41,1.4485e-42,3.8213e-44,9.1927e-46,2.0156e-47,4.0262e-49,7.3239e-51,1.2128e-52,1.8275e-54,2.5052e-56,3.123e-58,3.5395e-60,3.646e-62,3.4128e-64,2.9021e-66,2.2415e-68,1.5721e-70,1.0011e-72,5.7867e-75,3.0359e-77,1.4453e-79,6.2435e-82,2.4468e-84,8.6981e-87,2.8045e-89,8.2007e-92,2.1745e-94,5.2281e-97,1.1396e-99,2.2521e-102,4.0344e-105,6.5508e-108,9.6409e-111,1.2859e-113,1.5544e-116,1.7026e-119,1.69e-122,1.5199e-125,1.2386e-128,9.1443e-132,6.1164e-135,3.7063e-138,2.0345e-141,1.0117e-144,4.5566e-148,1.8391e-151
